event_id,sport_key,home_team,away_team,commence_time,snapshot_time,hours_before_game,num_bookmakers,h2h_home_mean,h2h_home_std,h2h_home_min,h2h_home_max,h2h_away_mean,h2h_away_std,h2h_draw_mean,implied_prob_home,implied_prob_away,implied_prob_draw,prob_home_fair,prob_away_fair,prob_draw_fair,overround,books_disagreement,spread_point,spread_price,total_line,total_price
9cf76c6ecde4824965ca04da644dfefa,mma_mixed_martial_arts,Bo Nickal,Kyle Daukaus,2026-06-15 01:00:00+00:00,2026-04-16 19:00:12.074208+00:00,1422.0,28,1.3036,0.0209,1.26,1.36,3.5071,0.155,33.0,0.7671,0.2851,0.0303,0.7086,0.2634,0.028,0.0826,0.0209,,,2.5,1.8
a2b05838698a5f914b569f502d372985,mma_mixed_martial_arts,Sean Brady,Joaquin Buckley,2026-05-10 03:15:00+00:00,2026-04-16 19:00:12.074208+00:00,560.25,11,1.4855,0.0298,1.44,1.54,2.5964,0.042,50.0,0.6732,0.3852,0.02,0.6243,0.3572,0.0185,0.0783,0.0298,,,2.5,1.65
a39fe54b3c38dbba822aaa3d29cca5dd,mma_mixed_martial_arts,Ronda Rousey,Gina Carano,2026-05-17 00:00:00+00:00,2026-04-16 19:00:12.074208+00:00,725.0,5,1.18,0.0274,1.15,1.2,4.95,0.6103,,0.8475,0.202,,0.8075,0.1925,,0.0495,0.0274,,,,
a6fb0a10001fe8155bc305380f60cfc8,mma_mixed_martial_arts,Eoghan Masoliver,Shane Mullen,2026-04-16 19:10:00+00:00,2026-04-16 19:00:12.074208+00:00,0.16,12,1.07,0.0154,1.04,1.08,8.4667,1.2558,,0.9346,0.1181,,0.8878,0.1122,,0.0527,0.0154,,,1.5,2.35
a87dad126c3474c6a8db623527b16f97,mma_mixed_martial_arts,Werlleson Martins,Marcelo Morrelli,2026-04-18 15:00:00+00:00,2026-04-16 19:00:12.074208+00:00,44.0,7,2.3757,0.1209,2.33,2.65,1.54,0.0529,,0.4209,0.6494,,0.3933,0.6067,,0.0703,0.1209,,,,
aa8cd2715d12783b2a7eb7da3b2067ce,mma_mixed_martial_arts,Julien Leblanc,Robert Valentin,2026-04-18 23:30:00+00:00,2026-04-16 19:00:12.074208+00:00,52.5,38,2.2334,0.0439,2.1,2.3,1.6626,0.0194,50.0,0.4477,0.6015,0.02,0.4188,0.5625,0.0187,0.0692,0.0439,3.5,1.83,1.8333333333333333,1.8099999999999998
ae22ee2cfaa7d47bdfbf58c00e46a7d7,mma_mixed_martial_arts,Jack Della Maddalena,Carlos Prates,2026-05-03 04:00:00+00:00,2026-04-16 19:00:12.074208+00:00,393.0,11,1.8536,0.0242,1.8,1.88,1.9355,0.0324,65.0,0.5395,0.5167,0.0154,0.5035,0.4822,0.0144,0.0715,0.0242,,,,
b771f861ca05996863cb8f6e759878f3,mma_mixed_martial_arts,Tyson Pedro,Dovletdzhan Yagshimuradov,2026-04-16 23:10:00+00:00,2026-04-16 19:00:12.074208+00:00,4.16,12,4.4167,0.3243,4.2,5.1,1.205,0.0109,,0.2264,0.8299,,0.2143,0.7857,,0.0563,0.3243,,,1.5,1.5
b8470a602e5fbe6370f597f2e9f31a72,mma_mixed_martial_arts,Andrea Vazquez,Chelsea Hackett,2026-04-16 19:10:00+00:00,2026-04-16 19:00:12.074208+00:00,0.16,5,3.04,0.0894,3.0,3.2,1.4,0.0212,,0.3289,0.7143,,0.3153,0.6847,,0.0432,0.0894,,,2.5,1.61
bca7261228cf53e0ef8c55e76cdf2138,mma_mixed_martial_arts,King Green,Jeremy Stephens,2026-05-10 02:15:00+00:00,2026-04-16 19:00:12.074208+00:00,559.25,6,1.3133,0.0186,1.29,1.33,3.41,0.0872,50.0,0.7614,0.2933,0.02,0.7085,0.2729,0.0186,0.0747,0.0186,,,2.5,1.75
c1ca349730d52f62b779f10f9f90f960,mma_mixed_martial_arts,Talita Alencar,Julia Polastri,2026-04-25 21:00:00+00:00,2026-04-16 19:00:12.074208+00:00,218.0,15,2.8693,0.1668,2.45,3.05,1.3473,0.1686,70.0,0.3485,0.7422,0.0143,0.3154,0.6717,0.0129,0.105,0.1668,,,,
c50b030da429093b0f33b7229f805f4a,mma_mixed_martial_arts,Phil De Fries,Marcin Wojcik,2026-04-18 15:00:00+00:00,2026-04-16 19:00:12.074208+00:00,44.0,7,1.17,0.0,1.17,1.17,4.8429,0.1512,,0.8547,0.2065,,0.8054,0.1946,,0.0612,0.0,,,,
c625ba8faec8f1445c8543f1c0698f15,mma_mixed_martial_arts,Mayra Bueno Silva,Michelle Montague,2026-04-25 21:00:00+00:00,2026-04-16 19:00:12.074208+00:00,218.0,16,3.3012,1.1437,1.03,4.14,1.2638,0.0231,70.0,0.3029,0.7913,0.0143,0.2733,0.7138,0.0129,0.1085,1.1437,,,,
cde19bcb8181d276835f365af3295ae4,mma_mixed_martial_arts,Oleksii Polischuk,Daniel Rutkowski,2026-04-18 15:00:00+00:00,2026-04-16 19:00:12.074208+00:00,44.0,7,2.4,0.0,2.4,2.4,1.5429,0.0076,,0.4167,0.6481,,0.3913,0.6087,,0.0648,0.0,,,,
d06a2e11c36cdb7b6299ef1e7d5e42aa,mma_mixed_martial_arts,Mandel Nallo,Jai Herbert,2026-04-18 22:00:00+00:00,2026-04-16 19:00:12.074208+00:00,51.0,40,1.5625,0.0182,1.5,1.59,2.4458,0.0448,50.0,0.64,0.4089,0.02,0.5988,0.3825,0.0187,0.0689,0.0182,-7.5,1.91,2.5,2.2180000000000004
